product_name,review_body,rating,source
Spotify,"I have premium, and i used to adore this app. however, for the past week or so, the app will just stop playing music after a couple of songs. I have to fully close and restart the app then restart the playlist, and then the process begins all over again. it's infuriating. update, 7/24/24: this still happens sometimes, but now the issue is the removal of songs from my liked playlist. doesnt matter if i liked them years or minutes prior to checking my liked songs, certain ones just wont show up :/",2.0,Google Play
Spotify,"One step forward, two steps back. The updated queue is nice for swiping songs away, but now it sucks for removing multiple songs at once. It makes it easier to accidentally play the song instead of removing it too. The add to playlist function is broken now after the much needed multi-playlist update. Now if you hit the back button on your phone or in the app, it will clear all your playlists you've added so far and either start you over or close the add to playlist screen altogether. Annoying.",2.0,Google Play
Spotify,"Terribly created app. can't turn shuffle off. Downloading your library does nothing - it cannot access it if you are not connected to internet. It downloads when it shouldn't and costs hundreds of dollars if you aren't on an unlimited data plan. It is purposely created to break if you try to skip commercials in a podcast, to the point that it must be uninstalled and reinstalled. It doesn't pay musicians or artists what they're due. It is quite literally the worst app, RIP Google play music.",1.0,Google Play
Spotify,"Used to be able to listen to it all day with no issues. Then, at the end of 2024, I'd get 20 minutes of music, and it gets stuck on an ad. I've looked into it numerous times and was told it's my wifi. My wifi is fine. It's the app. This needs to be fixed, or the apps are going to lose a lot of people to Pandora or YouTube. I've already started to make the switch. I'd love to stay with spotify. I like how the app works WHEN IT WORKS. But it doesn't anymore.",3.0,Google Play
Spotify,"Update: My songs aren't correctly loading in if they are liked or what playlists they are on. I love Spotify, though I have premium and would not be able to go back to ads. It is definitely worth it to choose which songs I want to play, queue up music, and have jams. I would like to see a feature to hide artists I follow under ""your library,"" just to clean it up. I never look at there music there, it just makes me scroll further to playlists after I follow them.",3.0,Google Play
Spotify,"A slight hiccup is happening recently (January 2025... still there March 2025) - every time I open the app and click on any option, it shuts down. I can immediately reopen it and it works fine. But it seems to need to shut down at least once. I believe it's typically when I choose ""Your Library"", ""New Episodes"". Have used app for years and love it.",5.0,Google Play
Spotify,"Don't fall asleep with Spotify playing. it will start playing random bad podcasts, which will then forever be auto-played, with NO options to remove the unwanted programs from your lists or not play them. FIX THIS! ok app for music and podcasts, but the Adds are ridiculous! I Pay for premium to get away from the adds, but there is still 2 adds every 10 min, only now I can skip them... and you have to have signal to access downloaded songs/files, making it pointless to download them. frustrating",2.0,Google Play
Spotify,"so many years and no updates to the UIX but more and more irrelevant ads. even when it says ""listen to this ad for 30 minutes of uninterrupted music"" it's a complete lie and I'll get another ad after 2 songs. sometimes I open the app and it will have a popular song of the time ready to play even though it doesn't match anything I've ever listened to, they are just trying to boost the play numbers for some artists. impossible to use this app and not see the scam this entire industry is.",1.0,Google Play
Spotify,"I used to loved this app, but now we have a lot of new issues rather than solutions. The new queue system sucks. Can't delete several songs at once. The new ""clear"" buttom only clears songs in the ""queue"" I DONT WANT TO DELETE EVERY SINGLE SONG INDIVIDUALLY! New closed captions on podcast are on the top, it's annoyin When Spotify is open on my PC and I change the volume on my phone, it only changes the volumen on my pc! This app gets worse by the minute and it's seems less worth each time!",1.0,Google Play
Spotify,"This app has become increasingly clunky and riddled with ads. After listening to a downloaded podcast and deleting it, Spotify keeps it in your queue, cluttering it up and making it harder to find podcasts you haven't listened to. When fast-forwarding past intros and ads, it will randomly put you back at the beginning. If you're looking for a podcast player, I'd recommend going elsewhere.",2.0,Google Play
Spotify,"Still love the app, but I have to say that the UI change to the queue is so intensely frustrating to me. I enjoy that it shows the album covers, but please for the love of all that is holy, separate the things I added to the queue myself from the ""next in playlist"" section again. The way it looks now is super messy to me and really messes with the way I use it.",4.0,Google Play
Spotify,"The Android app will ""steal"" the active playing device without permission. I will be playing Spotify on another device, such as privately on my laptop, and the Android app will steal the stream without warning. Its an embarrassing scenario in public. Frustratingly, the app also doesn't retain the filters like ""Downloaded"" on the Podcasts tab. As a podcast player, it's lacking. I would have loved to give this feedback in the app, however, I couldn't find a way to do so. Many opportunities here",2.0,Google Play
Spotify,"Good interface, but... It'd be way better if Spotify on mobile devices was like Spotify on computers. Just look at how much more freedom you get on a computer when you listen to music in comparison with how limited the mobile version is! I don't know why it is the way it is (most likely marketing, but what isn't nowadays?)... Anyway, not really that good of an experience if you have Spotify Free but I still use it for some reason :/",3.0,Google Play
Spotify,"When using the Free version of this app, searching and playing a song is broken. For example, if I search and play ""Billie Jean"" by MJ, it will play ""Beat it"" or ""Thriller"". Earlier versions of spotify did not do this and it makes this app one of the most unreliable apps for Free music playing - along with your procured playlists on permenant shuffle. You'd be better off with competitor products. WOULD NOT RECOMMEND - unless you have over 100 dollars a year to blow on premium.",1.0,Google Play
Spotify,"The only thing consistent about Spotify is how frustrating it is. UX And UI change all the time from bad to bad, never gets better. Pay Artists More!! Stop with the limited audiobook credits, paid promotions on premium, and AI garbage like the dj. Let me find new music from artists I follow Instead of burying the releases menu that doesn't even show all of them!! I could write a book about how much I hate this app.",2.0,Google Play
Spotify,"Spotify keeps stopping media playback in all other apps whenever it is running in the background (not playing music, just being open). It's super frustrating. I have to force stop spotify any time I want to watch a YouTube video or listen to a Pandora station or anything, because it just repeatedly pauses whatever I'm trying to play. Samsung S22 Ultra. Please fix this. Edit: Yes, I have tried reinstalling. I still have the issue",2.0,Google Play
Spotify,"Just keeps getting WORSE while charging us MORE! Premium service sucks now. You can't add/delete/rearrange songs to the queue anymore. Takes an absolutely insane amount of time for playlists to load now. And it's constantly adding the same songs to the queue... And now there's no way to remove them. Bring back all the premium features and stop taking them away! And the free version is a joke, you use to get 3-4 songs after less than a min of ads, now it's 3-4 min of ads for a song... RIDICULOUS!",1.0,Google Play
Spotify,Tried giving this app another chance. Still a no go. Frustrating that video function doesn't work when connected Bluetooth just because your in a moving vehicle whether your driving or not. This app is so awful and invasive! It will play by itself if you press play/pause on any other player app. TV version is even worse! So many missing functions and trying to simply find a certain Podcaster that that you've even already been listening to is a chore. Avoid at all costs. Not worth the agrivation.,1.0,Google Play
Spotify,"Super interesting that Spotify said in-app that they were asking for ""bluetooth"" permission when what was REALLY requested was permission to locate/connect with nearby devices. (I was listening to music using bluetooth while this was happening, so it wasn't because my BT was off.) Why do you want that, Spotify? Couldn't be anything good if you have to trick people into granting you access. I'm switching to Tidal. So tired of this bull.",1.0,Google Play
Spotify,"Good selection but needs a better UI like long press to select multiple songs/media. It is such a a pain that you can only move one song at a time in a playlist. When playing from an album or playlist, we need a button to start it over instead of playing from where it was left off. Swipe left to delete. The whole queue should be cleared with one press instead of clearing it twice. I don't know why the Spotify developers don't add these basic features!!",2.0,Google Play
Spotify,"Subscribed to premium service and I've been nothing but disappointed. The audio quality is good and the catalog is large, but the UI is terrible and Spotify keeps interrupting me with ads/notifications for their other services/features. They prioritize podcasts over music and there's no way to provide feedback on what you're interested in (or not): I had to subscribe to some innocuous shows just to stop them from promoting Joe Rogan every time I opened the app to listen to music.",2.0,Google Play
Spotify,"04/16/25 update: Bringing this review back from last year. It's happening again. The app appears to be broken as of the last week. Podcasts and audiobooks aren't working but music is. NOTHING is loading! I have uninstalled, reinstalled, cleared my cash and data, logged in and out all of the above on my end. Nothing is working.",4.0,Google Play
Spotify,"I've been using Spotify for years and I'll admit, it's the best music app you can use. But lately, my reset button hasn't been available and it's causing me trouble. I've tried resetting the playlists, nothing. Closing then reopening the app, nothing. I'm going to see if updating the app will help. Update 1: Still didn't work😓 Update 2: Even tried logging out, didn't work. Update 3: Even redownloaded the app, nothing. Update 4: Spotify, what happened!? Why is the whole app getting worse!?",3.0,Google Play
Spotify,started ok rapidly turning it's self into garbage. number of ads keeps increasing. I download to listen later so I don't waste data. they have data saving options like do not randomly play something when playback is over. I have that enabled and yet after every downloaded podcasts it starts playing hip hop. I have never listened to music on this app and can't get it to stop. do what every1 else does and use something else.,1.0,Google Play
Spotify,"I have been using Spotify for years and have been a premium member pretty much the whole time. For the price, it's totally worth it. I use it for music in my car, music for cleaning the house, music for sleep, asmr for sleep, podcasts, music for my toddler, or just music for lounging around the house. I was in the top 2% of Spotify users a couple years in a row. Saying I use this app all the time is an understatement. It's really good at creating playlists specifically tailored to me.",5.0,Google Play
Spotify,"Spotify has so many things that if you don't pay it makes your music listening trash. only 6 skips per HOUR? You can't rewind if you accidentally skip your favorite song, you can't play the song you skipped on accident because it starts playing random trashy songs and you can't keep skipping song on your playlist because u only have 6 skips! and the ads ruin your vibe, the only reason I put this as 2 stars and not one is because it has music. fix the stupid 6 skips please. its dumb.",2.0,Google Play
Spotify,"I love the wide variety of songs on this platform, but the amount of advertisments can get crazy sometimes. Once I had 7 advertisments in a row and only one song before another round of advertisements. It's awesome that you can see how long each playlist is and it would be great if you could do the same with liked songs.",4.0,Google Play
Spotify,"This would be a 5 star app but all of this month I've been experiencing issues, specifically since March 10th, the latest update. I cannot go back to a previous song or restart a song! And this is a problem for me because I am the type of gal to return to a song when I feel like I'm not appreciating it enough. Also, on my PS5, my music will go on an ultimate loop of 1 advertisement until I restart the app. Please let me go back/rewind songs and fix my PS5's Spotify issue!",3.0,Google Play
Spotify,I HATE the way the new update makes my queue look on mobile. I have premium and cannot remove songs from my queue or adjust anything with the queue as easy as I used to. On desktop it would make sense but on mobile the updated interface for it is awful and makes me not want to even bother using the app as much as it was one of my favorite features. Not everything needs fixed.,1.0,Google Play
Spotify,"Not good. They don't have an issue taking your money but won't give any support. Actually terrible support. If you use them, if something goes wrong your option is too download a different app. Having issues with app randomly playing and opening on multiple device at one time,so after 2 hours on chat they just disconnect you if they can't provide a simple fix.",2.0,Google Play
Spotify,"Update: Nothing has changed from my previous review. Additionally they have updated the queue function and it's terribly ugly and less useful than it used to be with the addition of 3 useless buttons at the bottom that hog up the screen. The buttons are offered literally on the normal playback screen but they have bloated them into the queue UI. Price has increased year over year, The audiobook section is pricegated even for subscription holders, and they pay the artists pennies on the dollar.",1.0,Google Play
Spotify,"This review is mostly for the customer service. I had one teenie tiny issue going on with my app so I contacted the developer and was absolutely blown away. They were all over it instantly. Going through troubleshooting and everything that could possibly be bugging my app. after a couple days they finally found a fix and my app works flawlessly again. This has always been my go to for podcasts and after this experience, I will not use anything else.",5.0,Google Play
Spotify,"I love this app. listen to podcasts every day. until today. it's doing nothing but cache. and causing high battery drain the second I open it. even after clearing cach. please fix devs. of Spotify!!! so i can resume listening. It's been great for many years till now. completely unusable now. after it's fixed, I'll update my rating.",2.0,Google Play
Spotify,"good music and interface but the auto switching between devices and the always running in the background of my phone is very annoying. I have disabled the ability to run in the background, force stopped the app and somehow when I am listening on my computer it will randomly switch to my phone. or randomly I will find the Spotify player in the device toolbar open and playing even though I never had the open open. Spotify is auto opening the app in the background without my permission.",3.0,Google Play
Spotify,"I've had the Spotify app for yrs and I'm also a spotify premium member. Usually, I try to justify the updates, but whatever they did to the user interface during their last update is making it all buggy. It stops playing music as soon as I open another application. They need to stop updating the mobile app if they're not going to give us anything new bc they're doing nothing but making the app defective. Just look at the other reviews. Would not recommend the mobile app",2.0,Google Play
Spotify,"An app that makes itself significantly worse so you'll pay for it, soon I'm sure they will remove the feature to even play in the background for free users. 30 minutes without ads hasn't worked in ages, even if you go in and watch the ad in the app (a horrible feature btw) after you get confirmation on 30 minutes free you WILL get an ad after your the next song. things will stop working on this app and they don't care. USE LITERALLY ANY OTHER APP IF YOU CAN, THEY DONT DESERVE YOUR MONEY",1.0,Google Play
Spotify,"Music is EVERYTHING. It makes me calm, relaxed, and just be in my little small world! I love how I get to do my playlist!! I would use this everywhere I go. In my car, my room, outside, in school, in stores, when I'm bored, when I feel happy/sad, I just love this so much and I'm being so fr! Literally all the songs one needs/knows. The same goes for the podcasts! EVERYTHING is on Spotify with entertaining playlists made by so many people! It is easy and fun to use!! Best app for music/podcasts!!",5.0,Google Play
Spotify,"Would you like a music app that can shuffle? Find a different one! Constantly adding new songs to playlist only to have the same 50 always play in the same pattern. Hit shuffle again? Nope, same. It's awful, it makes no sense and forces u to use their ai dj to actually mix it up. Updating to say it still cannot shuffle.",1.0,Google Play
Spotify,"I would give this 5 stars, however, there is a major problem I have encountered for now 2 months. I can look up a song in my liked list and either it won't load up for whatever reason, or won't play at all when tapped. I keep having to delete and readd songs to hear them from my liked. Fix this Spotify. Your due for a new bug update anyhow",3.0,Google Play
Spotify,"Spotify is a pretty decent music app. It more likely than not has any song you search for, and the design is simple and easy to work with. However, it does have some faults: the ads, and premium. I will get an ad that tells me that the next 30 minutes of listening will be ad free, then two songs later and I get four ads. It's impractical and misleading. There are some perks with Premium, but I should not have to pay to be able to skip songs freely. That's just kinda bogus.",4.0,Google Play
Spotify,"Honestly, just use any other app that provides music streaming. Loading up Spotify to see that my playlist of two thousand or more songs doesn't display properly and can't be edited is beyond frustrating. I spent years building a profile of music that I enjoy, just for the platform I made it on to completely nullify all my progress. Playlists change as the person who created them does; so, being able to edit them, let alone see the tracks in them, is pretty important.",1.0,Google Play
Spotify,"Used to have a 2 star rating for the app in 2023, and major issues have been updated, but i still continue to have some issues with songs randomly pausing and not playing. The ads are also insane. 3 to 4 30 second ads in a row after only playing a few songs is very irritating to say the least. I don't have the money to be spending $12/mo for premium so it is what it is, but it gets annoying. Otherwise, app is pretty good for listening to music whenever, driving, walking, etc.",3.0,Google Play
Spotify,"I love using Spotify. However, I wish they would bring the option back to rearrange your Playlist via the mobile app, especially when you're paying for Premium Service. Having to login via the internet or computer is an inconvenience when you're paying for the service monthly you should be able to change the order of the songs via the app. **sigh** :-(",5.0,Google Play
Spotify,"I had to edit my review, it used to be 5 stars but I'm lowering it because all of the sudden, every now and then, it'll switch what Im listening to. I've been listening to a podcast's library and it switched me to a curated list. If you want to make me a recommended list, fine but I don't HAVE to listen to that other stuff and this app is making it so I have to. Super inconvenient, especially while driving. I've used this app for years and never had any issues until recently.",2.0,Google Play
Spotify,"I hate to say this, but Spotify is honestly a really bad music app. Ive been using it for years, and Ive loved it throughout, but these updates just keep getting worse and worse. To enjoy your experience, you more or less have to pay for Premium. They've gotten extremely money-hungry, not to mention the app doesn't even work half the time. My music often randomly stops playing for no reason. Also, not being able to see lyrics without Premium really bothers me. Dont recommend.",1.0,Google Play
Spotify,"New review: for whatever reason the app stopped letting me add songs to my liked song playlist, or add podcast episodes to my ""your episodes"" playlist. I've tried logging off and on. I've tried uninstalling and reinstalling the app. Original review: Great app for legally listening to music. Also, their podcasts controls have improved a lot and is actually an option to use now.",1.0,Google Play
Spotify,"Love using Spotify, it's great! Recently been experiencing a weird issue with my new phone (android) where if I play music for too long, the music will stop, play for a few seconds, stop again, and repeat this cycle until I open my phone. It doesn't last long though. I've restarted the phone & tried uninstalling but it happens still (less frequently though!). Regardless, I still love using this app",5.0,Google Play
Spotify,"App has become horribly unstable. The app crashes on me every other song, sometimes I get two songs in-between. I have reinstalled the app, cleared the cache, undownloaded and redownloaded all saved playlist. But the app still crashes constantly. Not worth the membership cost anymore, given that I can't enjoy my music. I hope it gets fixed with the next update, but considering the issue wasn't fixed after the last time I brought this issue up, I'm not hopeful.",2.0,Google Play
Spotify,"The app itself is okay, but after a few updates, all the stuff I was able to have is hidden behind a pay wall😓 And sometimes, if you make a playlist and play it, it'll have some random song that isn't even listed or added by the app itself. I don't mind the ads (sometimes), but I can't even listen to more than 2-3 songs in a row. I get that money is needed, but damn. I'm not paying for premium😕",2.0,Google Play
Spotify,"The app is a great app, very convenient to have the music still be able to play even if I wanna use another app. Although it irritates me when it plays songs that are not apart of my playlist. I eventually run out of skips because I only want to listen to the music on my playlist. I switched back to YouTube because they don't play random music that isn't on my playlist. Please add an option that makes so you can choose to have recommended songs play.",2.0,Google Play
Spotify,"The quality, for the most part, is fine. But two things that have really irked me: first, and most importantly, IT HAS NO TRUE SHUFFLE. Unless that's ever changed, my rating will not go up. Second, if a friend shares a song link with me, clicking on it automatically plays the song and interrupts whatever playlist I may have had going instead of just taking me to the song info and giving me a choice to play it or not. Would be nice if it didn't do that.",2.0,Google Play
Spotify,"Doesn't play well with Google Pixel 8. Stops connecting to my cars Bluetooth until I restart my phone (won't play any audio). Music stutters while playing. ""Upstream request"" timeouts when I try to access their website. Player won't work on desktop. Wrapped won't play. I restart the app. I install updates. I check settings. I try different browsers. Terrible user experience with Spotify this year. [Edit] I appreciate the response. I have tried reinstalling. I can't reach your site, but will try",1.0,Google Play
Spotify,"Always loved this app. I pay for premium but you still add commercials even though I pay to not have commercials. Granted they can be skipped, but I don't EVEN WANT THEM THATS THE POINT OF PAYING NOT TO HAVE THEM, having the ability to skip is pointless when I have to pick up my phone a million times during a podcast to skip the stupid BOSE headphones commercials. Per Spotify they told me to contact customer support, which I have, and they've never responded or fixed it.",2.0,Google Play
Spotify,"I've been using Spotify for a WHILE, and I haven't experienced any issues except for on mine, after a song finishes, it just stays at the end of that song and doesn't play to the next. Secondly, after I get an ad and they play through, I change the playlist, and it immediately gives me a bunch of new ads. Could you fix this please? I've tried everything to fix it. Please fix this bug!!",4.0,Google Play
Spotify,"I've used this app for 13 years, and it's the best music app out of all of them. Highly recommend! Edit: Why did the ""search in your library"" feature changed. I really enjoyed searching an artist and having all of the songs I like come up instead of making individual playlists of all the artists. Now, it shuffles through my library playlist instead of the searched songs. It's a bummer!",5.0,Google Play
Spotify,"I've used this app for several years. I don't pay for premium, and I've never really minded the ads. Sometimes it'll give you four ads back to back and then promise you 30 minutes of ad-free listening, only to play you an ad after the next couple of songs. That's super annoying and is why I docked a star. But it doesn't happen all the time. After the most recent update (Dec 2024?), it would only play one song and then stop completely. I uninstalled and reinstalled and it fixed the issue.",4.0,Google Play
Spotify,"Honestly, when i first started using this, it was an awesome app! It's got all my favorite artists in one place, but, after a while, on my phone, it just doesn't work(?) It will not play the next song, and it will get stuck on an ad, which i can't skip since I have to close the app. But overall, it's a great app, aside from the fact that you only have limited lyrics per month and six skins per hour, I love it! It's great for people who have money to spend on premium. (Aside from me, I dont)",3.0,Google Play
Spotify,"Amazing app. I love it. But I have noticed a lot of times when it says ""you have 30 mins of no ads"" alot of times it will only play one song and then a ad will follow and it's kinda annoying. I dont know if it's just my phone though or if it's some bug that you can maybe fix? But other than that it's a great app. Amazing features. I really recommend.",5.0,Google Play
Spotify,"The music and audiobook features are fantastic, but the podcast features are awful. Even premium means you have ads on podcasts, and if you want to replay the few seconds before ads you have to listen to the ads again. It claims that your input on the ads matters, but it doesn't. I wouldn't mind, except that the ads I get are the same awful ones all the time. It makes me 1. Actively avoid the product advertised and 2. Avoid listening to any podcast on Spotify.",1.0,Google Play
Spotify,"I LOVE when I use it on my tv & a song I REALLY LOVE comes on & after it's over I can REWIND IT & PLAY IT AGAIN!!! I CAN'T do that when I use it in my car or my phone & I HATE THAT!!! WTH is going on with the app it keeps freezing up, stops playing after 1 song & I have to uninstall it and download it again EVERY SINGLE TIME for it to work???!!!! Please fix ASAP!!! Thanks in advance. I'M SO TIRED OF ADS EVERY 2 OR 3 SONGS WHEN IT SAYS TO ENJOY 30 MINUTES OF UNINTERRUPTED MUSIC!!!! 😡😡",1.0,Google Play
Spotify,"Can't look up an artist and see their album to add songs to my playlist. I have to look up each song. I also can't pick a song and listen because Spotify will only play a different song. You already get money from making me listen to ads. I'm on a limited income and can't afford to pay a monthly fee. Also, throwing in random songs on my playlist that I didn't add is not welcome. I want to hear my choices. This makes me not want to use Spotify at all. I'll find a better music app.",1.0,Google Play
Spotify,"App continuously just keeps pausing my music if I do literally anything else on my phone while using it. I have my playlist downloaded, as I use it for playing music over the speaker at work. I've tried clearing my downloads, restarting my phone, uninstalling and reinstalling the app,and nothing fixes it. I try to open up any other app or my browser and it hard stops the music. Does this while I'm driving as well. My phone has space and this is the only app giving me such recurring problems.",1.0,Google Play
Spotify,"I made the questionable choice to pay for this awful app, and every day I wish I had any better option. The playlists will randomly unshuffle after playing 2-3 songs, will repeat songs I literally just heard like 15 minutes ago in the same order, and makes it incredibly frustrating to try to stay on your actual playlist, instead sending you to some random ""Here's what we think you'll like."" This has been going on for MONTHS now! I always hope they're gonna fix it, but apparently they never will.",1.0,Google Play
Spotify,Plays 1 song at a time. No longer able to listen to playlists or stations. It stops after 1 song. I've cleared cache. Restarted my phone. Uninstalled and reinstalled. Even cleared storage and Uninstalled other apps. Nothing works. I stopped my subscription due to similar issues and now this free version is no longer worth the work or time. I'm done.,1.0,Google Play
Spotify,"I have 2 major gripes with Spotify: 1. After canceling premium, you constantly get emails practially begging you to come back which I find annoying 2. Background play feels oddly inconsistant. Some games I play randomly cut off the music nearly immediently, while others seem to vary in a way I don't understand. This also applies to social media. Edit: I hate how when you don't have premium and try to listen to a Playlist, it will play ""recommended music"" instead of finishing the Playlist first.",2.0,Google Play
Spotify,"TOOK AWAY THE LAST GOOD THING ABOUT SPOTIFY, the queue!! Used to be able to click queue and select random songs from library in the queue to play next, now you can't, have to individually drag each song to the top. Absolute trash. EVERY single update Spotify has done for the last 5 years has made the app worse and worse. Used to be the best, can't get my 7000 songs off the damn app without starting completely over on something else, no transfer apps work. So effing mad.",1.0,Google Play
Spotify,"Good ol OG Spotify turned to Pay-to-Play. Now you're dealing with the constant barrage of ads, sometimes 3 or 4 in a row then 1 song and back to ads. The 30 minutes ad-free definitely doesnt work correctly and the variety on the ""smart shuffle"" Also, why in the hell is there a monthly limit on LYRICS?! Like honestly I'd rather stick with YouTube Music and deal with the 10 second ad before each song, with full access to the lyrics and ability to play any song at any time WITHOUT PREMIUM!",1.0,Google Play
Spotify,"On my device, it's awesome. I use this everyday, everywhere and always, for over 50,000 minutes. Other than the ads (which aren't too annoying once, again, on my device) it's pretty much perfect. I just don't enjoy how some songs are unavailable because of regions, but it's not a big issue since the mainstream is there as well as a lot of underground. There's not much to complain about, since I use the free version. So far, i say this is great.",5.0,Google Play
Spotify,"Have always liked the app. But recently I've been having some issues. I use my ""liked songs"" playlist the most. About 2700 songs. And when I click on the song, it takes a hot second to play it. And if you click another, it will continue to play the original for at least 2 seconds before it changes. As well as if I scroll through the songs, pick one, switch to a different app, then come back, and it brings up songs that are higher in my list. Could just be me but idk.",4.0,Google Play
Spotify,"I'm not sure what caused this glitch to be happening constantly, but whenever I try to play something and then skip to the song I want to hear, it stops playing everything entirely and it is getting very annoying. I'm tired of not being able to listen to anything after I skip something. Please fix this or else I am uninstalling and switching to another music provider. I am SEVERELY disappointed.",1.0,Google Play
Spotify,"Spotify is a good app. But so far I have had a few issues. been using spotify for two years but these two weeks it has suddenly quit working. I can only play one song at a time before needing to go back, giving me an ad that doesn't work and freezes the app, closing the aapp, back on, and repeating. I don't fully know why it is doing this, and I have looked up how to fix it but only got advice for I-phones (I use android) I've restarted and deleted the app several times and it still won't work",4.0,Google Play
Spotify,"Spotify is great. there’s a huge variety of music. I’ve only come across one thing I couldn’t find (A Groovy Thing, By Flamingosis). I really like making playlists and organizing them into folders. Premium is definitely worth it, no ads, unlimited skips, and downloading playlists. It’s also really easy to connect to a TV or gaming console. Spotify is better than other platforms, especially since the music keeps playing in the background.",4.0,Google Play
Spotify,"Algorithm is dead. Spotify sucks now. I would reliably get new good music from my discover weekly playlist. Now it's all trash, I'm lucky if I get one song I like. Upper management laid off all the talent in this company and replaced it with a subpar AI. Humans did it better. Spotify sucks now. Update: yep it still sucks. Song radio is worthless. Time to switch to another app!",1.0,Google Play
Spotify,"In the last 2 months this app has gotten really buggy for me. Only when connected to my car but my car hasn't been updated in a decade so nothing has changed there. It constantly crashes and forces me to restart the app. And most recently the fast forward and rewind 15 second buttons have stopped working. Again, only when connected to my car which is strange, but my car is where I listen to Spotify the most so this is pretty important to me. I've uninstalled and cleared storage. No luck",3.0,Google Play
Spotify,"For the past month now, the app has been very slow and when I go to my liked songs, it shows up as 7642 and then when I click into it says 7602 and all my other apps work fine not sure if it's because that's a lot of songs or not but there have been no updates and I've tried to re-download and it still won't work as well as check my storage, clear my cache, etc. It works fine on my computer so I have no idea how to fix this anymore but it's frustrating having it be like this.",2.0,Google Play
Spotify,"THE ANTI-PAUSE BUG IS BACK. It's worse than before. Now it's not just podcasts, but music, and it doesn't happen just two or three times in a row, but an UNLIMITED number of times. So, now if you want it to stop, you have to CLOSE the program. This is a special kind of torture. The worst part is I just reinstalled to fix another problem, and now this. FIX. IT. Tidal is starting to look like a better option.",1.0,Google Play
Spotify,"I love Spotify and have for years, use it almost every single day. So when they added the option to listen to audio books with the premium subscription I was very excited, however, who ever decided to put a limit on how many chapters you can listen to and then decided you can buy more chapters for the same price as I pay for my premium subscription deserves to get fired. That is the stupidest thing I've ever seen. Do better Spotify.",3.0,Google Play
Spotify,"Spotify has a host of issues and bizarre decisions masquerading as features. Smart shuffle is horrendous, and there is still no way to disable it. There's an influx of ""Ai features"" being added that no one wants as well as spotify offical playlists filled with Ai generated music. It's disappointing and makes the app less intuitive. If this continues, I'm absolutely ditching spotify for an MP3 player.",1.0,Google Play
Spotify,"I've been loyal to Spotify for over a decade. But it is not the same platform it used to be. It is impossible to discover small artists. My recommendations are clogged with popular sponsored artists, even ones I've BLOCKED. All the cool features and staff curated playlists are soulless AI garbage now that Spotify has laid off hundreds of employees. Adding songs to a playlist (my favorite feature) frequently crashes my phone. Premium rates rise. If I find a good alternative, I will switch.",2.0,Google Play
Spotify,"Please fix the app. For the past two months my friends, family and I have been hearing the same 5 songs play on repeat even though there's hundreds of songs in the Playlist, and one person keeps having their app stop playing music at random. I was hoping it would be fixed after a few months. I made sure the app is up to date and I tried un installing and reinstalling.",1.0,Google Play
Spotify,"The app will regularly try to fetch data about my downloaded albums from the internet even when I'm completely disconnected or have an inconsistent connection. The only way around this is to turn on airplane mode or put Spotify on offline mode, neither of which is something I'm willing to do every time want to listen to music on the subway. Apple Music is worse in every single other way but I will have to go back because working downloads are absolutely essential in a paid service like this",1.0,Google Play
Spotify,"This app used to be my absolute favorite for music, but recently it's become a source to rage on. You get like 7+ ads per skip and when you're supposed to get 30 minutes of interrupted music, they don't give it. And the mixes that were supposed to be able to pick a specific song (the mixes are literally for YOU) they don't work. Also it's annoying that you want to listen to a specific song, but it gives you a different one and you have to use all 6 skips to find it.",3.0,Google Play
Spotify,"I've been using Spotify for almost 10 years. I've noticed that the app no longer shuffles my playlits, so the same songs keep playing over and over again. I'm on the premium plan, yet I'm still getting ads on podcasts and I don't have access to audio books. There are some podcasts that I used to listen to almost daily that have now become locked. What's the point of paying for a premium subscription if I don't gain access to everything the app offers?",2.0,Google Play
Spotify,"It was all good until you changed the layout on the playlists. I thought the app was acting screwy. I kept closing the app. Somehow, I kept noticing the two words and more on my playlist, and it goes to the songs. What in the blazes did you do to this app? I haven't had this app for a long time, and you're right away charging the app. It was fine the way it is. Please change it back. It was much easier before this hooey of a layout.",3.0,Google Play
Spotify,"Man, I've used Spotify for close to 10 years but it's become such garbage. I have premium and still get ads. While listening to podcasts after a mid-epusode ad break it will sometimes skip to the next episode or many episodes prior. If I get a notification, it will sometimes rewind 5+ minutes. To top it all off shuffling a playlist yesterday played the same song over 5 times withing 30 minutes. Absolutely ridiculous and barely even a functioning app anymore.",1.0,Google Play
Spotify,"App is good but glitchy. It randomly freezes my music and I usually have to unpause it a few times to get it playing again. Really annoying so I thought my Internet was the problem so I got the individual premium plan to listen ad free and offline, so I downloaded a few playlists turn Spotify to offline and to get no interruptions I turn on airplane mode. It still randomly freezes my songs, I don't understand why no Internet to interfere, good storage, new phone, app updated. I'm not sure why.",3.0,Google Play
Spotify,"Easy access to alot of music but still some issues. Songs disappear from my liked list and I have to add them back. Also usually end of year wrapped is alot of fun but this year it sucked. Didnt give me nearly as much info as last year. And this year's ""genres"" were just strings of random words. It was really disappointing compared to past years.",3.0,Google Play
Spotify,This is getting ridiculous. I have no way of contacting or getting help from you guys... my spotify won't refresh... it doesn't update new playlists... it's updated in the app. How can I get help??? Used to be able to message someone. This has been going on for a week... I pay for dual premium. Please help. I can't even get song suggestions to refresh.,1.0,Google Play
